Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,,,,2019-10-11 16:02:28,2019-10-11 16:02:44,16.243s,INCOMPLETE
,,,,,,,
Test Cases/Test Scenarios/Modules/Login/GSM Login,,,,2019-10-11 16:02:28,2019-10-11 16:02:30,1.628s,FAILED
"openBrowser("""")",,,,2019-10-11 16:02:29,2019-10-11 16:02:30,1.010s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/UI/Create Offer,,,,2019-10-11 16:02:30,2019-10-11 16:02:30,0.627s,FAILED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",,,,2019-10-11 16:02:30,2019-10-11 16:02:30,0.251s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/UI/Edit Offer,,,,2019-10-11 16:02:30,2019-10-11 16:02:36,5.557s,FAILED
delay(5),,,,2019-10-11 16:02:31,2019-10-11 16:02:36,5.033s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Templates/a_Offers""))",,,,2019-10-11 16:02:36,2019-10-11 16:02:36,0.130s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/UI/Delete Offer,,,,2019-10-11 16:02:36,2019-10-11 16:02:43,7.553s,FAILED
delay(5),,,,2019-10-11 16:02:36,2019-10-11 16:02:41,5.004s,PASSED
delay(2),,,,2019-10-11 16:02:41,2019-10-11 16:02:43,2.004s,PASSED
"click(findTestObject(""Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",,,,2019-10-11 16:02:43,2019-10-11 16:02:43,0.116s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,,,,2019-10-11 16:02:43,2019-10-11 16:02:44,0.452s,FAILED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",,,,2019-10-11 16:02:44,2019-10-11 16:02:44,0.145s,FAILED
