Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Para/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-21 11:01:08,2019-10-21 11:01:13,4.260s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Offer Description_description""), OfferDescription)",Chrome 77.0.3865.120,,,2019-10-21 11:01:13,2019-10-21 11:01:19,6.319s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Objects set to expire will be automatically archived_expiration""), ""10/25/2019"")",Chrome 77.0.3865.120,,,2019-10-21 11:01:19,2019-10-21 11:01:25,6.561s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Select""))",Chrome 77.0.3865.120,,,2019-10-21 11:01:25,2019-10-21 11:01:30,4.248s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_English (US)""))",Chrome 77.0.3865.120,,,2019-10-21 11:01:30,2019-10-21 11:01:34,4.222s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-21 11:01:34,2019-10-21 11:01:38,4.238s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Title_title""), Title)",Chrome 77.0.3865.120,,,2019-10-21 11:01:38,2019-10-21 11:01:38,0.103s,PASSED
,,,,,,,
Test Cases/Para,Chrome 77.0.3865.120,,,2019-10-21 11:01:38,2019-10-21 11:03:32,1m - 53.003s,ERROR
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-21 11:01:39,2019-10-21 11:01:51,12.124s,PASSED
navigateToUrl(url),Chrome 77.0.3865.120,,,2019-10-21 11:01:51,2019-10-21 11:01:59,8.358s,PASSED
"click(findTestObject(""Object Repository/Para/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-21 11:01:59,2019-10-21 11:02:13,14.103s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_GSM Login/input_Email Address_email""), un)",Chrome 77.0.3865.120,,,2019-10-21 11:02:13,2019-10-21 11:02:20,6.543s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_GSM Login/input_Password_password""), pw)",Chrome 77.0.3865.120,,,2019-10-21 11:02:20,2019-10-21 11:02:26,6.348s,PASSED
"click(findTestObject(""Object Repository/Para/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-21 11:02:26,2019-10-21 11:02:30,4.229s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Dashboard/div_Content""))",Chrome 77.0.3865.120,,,2019-10-21 11:02:30,2019-10-21 11:02:44,13.991s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-21 11:02:44,2019-10-21 11:02:48,4.264s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_New Offer""))",Chrome 77.0.3865.120,,,2019-10-21 11:02:48,2019-10-21 11:02:53,4.350s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Offer Name_name""), OfferName)",Chrome 77.0.3865.120,,,2019-10-21 11:02:53,2019-10-21 11:03:02,8.813s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-21 11:03:02,2019-10-21 11:03:06,4.272s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Offer Description_description""), OfferDescription)",Chrome 77.0.3865.120,,,2019-10-21 11:03:06,2019-10-21 11:03:12,6.310s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Objects set to expire will be automatically archived_expiration""), ""10/25/2019"")",Chrome 77.0.3865.120,,,2019-10-21 11:03:12,2019-10-21 11:03:19,6.447s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Select""))",Chrome 77.0.3865.120,,,2019-10-21 11:03:19,2019-10-21 11:03:23,4.240s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_English (US)""))",Chrome 77.0.3865.120,,,2019-10-21 11:03:23,2019-10-21 11:03:27,4.255s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-21 11:03:27,2019-10-21 11:03:31,4.263s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Title_title""), Title)",Chrome 77.0.3865.120,,,2019-10-21 11:03:31,2019-10-21 11:03:31,0.066s,PASSED
,,,,,,,
Test Cases/Para,Chrome 77.0.3865.120,,,2019-10-21 11:03:32,2019-10-21 11:05:09,1m - 37.531s,ERROR
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-21 11:03:32,2019-10-21 11:03:44,11.959s,PASSED
navigateToUrl(url),Chrome 77.0.3865.120,,,2019-10-21 11:03:44,2019-10-21 11:03:50,6.027s,PASSED
"click(findTestObject(""Object Repository/Para/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-21 11:03:50,2019-10-21 11:03:57,7.520s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_GSM Login/input_Email Address_email""), un)",Chrome 77.0.3865.120,,,2019-10-21 11:03:57,2019-10-21 11:04:04,6.510s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_GSM Login/input_Password_password""), pw)",Chrome 77.0.3865.120,,,2019-10-21 11:04:04,2019-10-21 11:04:10,6.381s,PASSED
"click(findTestObject(""Object Repository/Para/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-21 11:04:10,2019-10-21 11:04:14,4.209s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Dashboard/div_Content""))",Chrome 77.0.3865.120,,,2019-10-21 11:04:14,2019-10-21 11:04:24,10.234s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-21 11:04:24,2019-10-21 11:04:29,4.293s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_New Offer""))",Chrome 77.0.3865.120,,,2019-10-21 11:04:29,2019-10-21 11:04:33,4.229s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Offer Name_name""), OfferName)",Chrome 77.0.3865.120,,,2019-10-21 11:04:33,2019-10-21 11:04:39,6.345s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-21 11:04:39,2019-10-21 11:04:44,4.266s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Offer Description_description""), OfferDescription)",Chrome 77.0.3865.120,,,2019-10-21 11:04:44,2019-10-21 11:04:50,6.280s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Objects set to expire will be automatically archived_expiration""), ""10/25/2019"")",Chrome 77.0.3865.120,,,2019-10-21 11:04:50,2019-10-21 11:04:56,6.446s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Select""))",Chrome 77.0.3865.120,,,2019-10-21 11:04:56,2019-10-21 11:05:01,4.249s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_English (US)""))",Chrome 77.0.3865.120,,,2019-10-21 11:05:01,2019-10-21 11:05:05,4.255s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-21 11:05:05,2019-10-21 11:05:09,4.251s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Title_title""), Title)",Chrome 77.0.3865.120,,,2019-10-21 11:05:09,2019-10-21 11:05:09,0.065s,PASSED
