Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Chrome 77.0.3865.90,,,2019-10-11 15:23:14,2019-10-11 15:26:33,3m - 19.296s,INCOMPLETE
,,,,,,,
Test Cases/Test Scenarios/Regression/Login/GSM Login,Chrome 77.0.3865.90,,,2019-10-11 15:23:14,2019-10-11 15:24:02,47.540s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 15:23:15,2019-10-11 15:23:26,11.394s,PASSED
navigateToUrl(url),Chrome 77.0.3865.90,,,2019-10-11 15:23:26,2019-10-11 15:23:31,4.949s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.90,,,2019-10-11 15:23:31,2019-10-11 15:23:40,8.521s,PASSED
delay(3),Chrome 77.0.3865.90,,,2019-10-11 15:23:40,2019-10-11 15:23:43,3.040s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Chrome 77.0.3865.90,,,2019-10-11 15:23:43,2019-10-11 15:23:49,6.533s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 15:23:49,2019-10-11 15:23:51,2.005s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), password)",Chrome 77.0.3865.90,,,2019-10-11 15:23:51,2019-10-11 15:23:58,6.404s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.90,,,2019-10-11 15:23:58,2019-10-11 15:24:02,4.240s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Offers/Create Offer,Chrome 77.0.3865.90,,,2019-10-11 15:24:02,2019-10-11 15:25:32,1m - 30.153s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:02,2019-10-11 15:24:13,10.533s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:13,2019-10-11 15:24:17,4.329s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:17,2019-10-11 15:24:21,4.226s,PASSED
"setText(findTestObject(""Create Offer/Page_Offers/input_Offer Name_name""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 15:24:21,2019-10-11 15:24:28,6.323s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:28,2019-10-11 15:24:32,4.220s,PASSED
"setText(findTestObject(""Create Offer/Page_Offers/textarea_Offer Description_description""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 15:24:32,2019-10-11 15:24:38,6.355s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:38,2019-10-11 15:24:42,4.230s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_English (US)""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:42,2019-10-11 15:24:47,4.268s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.90,,,2019-10-11 15:24:47,2019-10-11 15:24:51,4.288s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Title_title""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 15:24:51,2019-10-11 15:25:00,9.297s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Subtitle_subtitle""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 15:25:00,2019-10-11 15:25:07,6.380s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Body_body""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 15:25:07,2019-10-11 15:25:13,6.316s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer_offer""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 15:25:13,2019-10-11 15:25:19,6.385s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select_1""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:19,2019-10-11 15:25:24,4.201s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_No Expiration Date""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:24,2019-10-11 15:25:28,4.246s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:28,2019-10-11 15:25:32,4.302s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Offers/Edit Offer,Chrome 77.0.3865.90,,,2019-10-11 15:25:32,2019-10-11 15:26:13,40.580s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 15:25:32,2019-10-11 15:25:37,5.018s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:37,2019-10-11 15:25:42,4.333s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:42,2019-10-11 15:25:46,4.268s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:46,2019-10-11 15:25:50,4.307s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/input_Aquisition_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:50,2019-10-11 15:25:57,6.756s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.90,,,2019-10-11 15:25:57,2019-10-11 15:26:01,4.268s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 15:26:01,2019-10-11 15:26:03,2.003s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 15:26:03,2019-10-11 15:26:08,5.080s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 15:26:08,2019-10-11 15:26:13,4.297s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Offers/Delete Offer,Chrome 77.0.3865.90,,,2019-10-11 15:26:13,2019-10-11 15:26:25,11.858s,FAILED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 15:26:13,2019-10-11 15:26:18,5.004s,PASSED
"click(findTestObject(""Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 15:26:18,2019-10-11 15:26:25,6.655s,FAILED
,,,,,,,
Test Cases/Test Scenarios/Regression/Logout/GSM Logout,Chrome 77.0.3865.90,,,2019-10-11 15:26:25,2019-10-11 15:26:33,8.662s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.90,,,2019-10-11 15:26:25,2019-10-11 15:26:29,4.236s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.90,,,2019-10-11 15:26:29,2019-10-11 15:26:33,4.259s,PASSED
