Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regression Offers,Chrome 77.0.3865.120,,,2019-10-29 14:36:37,2019-10-29 14:41:32,4m - 54.533s,FAILED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Login/GSM Login,Chrome 77.0.3865.120,,,2019-10-29 14:36:38,2019-10-29 14:37:29,50.796s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-29 14:36:38,2019-10-29 14:36:46,7.946s,PASSED
navigateToUrl(url),Chrome 77.0.3865.120,,,2019-10-29 14:36:46,2019-10-29 14:36:52,5.807s,PASSED
maximizeWindow(),Chrome 77.0.3865.120,,,2019-10-29 14:36:52,2019-10-29 14:36:56,4.221s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-29 14:36:56,2019-10-29 14:37:02,6.209s,PASSED
delay(3),Chrome 77.0.3865.120,,,2019-10-29 14:37:02,2019-10-29 14:37:06,3.051s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Chrome 77.0.3865.120,,,2019-10-29 14:37:06,2019-10-29 14:37:11,5.022s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-29 14:37:11,2019-10-29 14:37:13,2.005s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/input_Password_password""), password)",Chrome 77.0.3865.120,,,2019-10-29 14:37:13,2019-10-29 14:37:17,4.789s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-29 14:37:17,2019-10-29 14:37:20,2.590s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-29 14:37:20,2019-10-29 14:37:25,5.004s,PASSED
"verifyElementText(findTestObject(""UI Test Scenarios/Modules/GSM Login/div_Welcome Sankaran""), ""Welcome, Sankaran"")",Chrome 77.0.3865.120,,,2019-10-29 14:37:25,2019-10-29 14:37:29,3.563s,PASSED
,,,,,,,
