Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestRail1,Chrome 77.0.3865.120,,,2019-10-24 16:13:18,2019-10-24 16:14:23,1m - 5.272s,INCOMPLETE
,,,,,,,
Test Cases/TestRail/GSM Login,Chrome 77.0.3865.120,,,2019-10-24 16:13:19,2019-10-24 16:14:23,1m - 4.619s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-24 16:13:19,2019-10-24 16:13:32,12.559s,PASSED
navigateToUrl(url),Chrome 77.0.3865.120,,,2019-10-24 16:13:32,2019-10-24 16:13:37,5.130s,PASSED
maximizeWindow(),Chrome 77.0.3865.120,,,2019-10-24 16:13:37,2019-10-24 16:13:43,6.199s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-24 16:13:43,2019-10-24 16:13:52,8.525s,PASSED
delay(3),Chrome 77.0.3865.120,,,2019-10-24 16:13:52,2019-10-24 16:13:55,3.043s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Chrome 77.0.3865.120,,,2019-10-24 16:13:55,2019-10-24 16:14:01,6.657s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-24 16:14:01,2019-10-24 16:14:03,2.003s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/input_Password_password""), password)",Chrome 77.0.3865.120,,,2019-10-24 16:14:03,2019-10-24 16:14:10,6.424s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-24 16:14:10,2019-10-24 16:14:14,4.262s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-24 16:14:14,2019-10-24 16:14:19,5.006s,PASSED
"verifyElementText(findTestObject(""UI Test Scenarios/Modules/GSM Login/div_Welcome Sankaran""), ""Welcome, Sankaran"")",Chrome 77.0.3865.120,,,2019-10-24 16:14:19,2019-10-24 16:14:23,4.231s,PASSED
