Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/button_Create""))",Chrome 77.0.3865.120,,,2019-10-29 14:48:23,2019-10-29 14:48:26,2.877s,PASSED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.120,,,2019-10-29 14:48:26,2019-10-29 14:49:41,1m - 15.276s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-29 14:48:26,2019-10-29 14:48:31,5.006s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-29 14:48:31,2019-10-29 14:48:34,2.945s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.120,,,2019-10-29 14:48:34,2019-10-29 14:48:37,2.772s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.120,,,2019-10-29 14:48:37,2019-10-29 14:48:40,3.135s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/IMAGES/Edit Image/Page_Edit Image/label_Transaction""))",Chrome 77.0.3865.120,,,2019-10-29 14:48:40,2019-10-29 14:49:30,49.780s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:30,2019-10-29 14:49:32,2.802s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-29 14:49:32,2019-10-29 14:49:34,2.002s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Make Active""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:34,2019-10-29 14:49:38,3.588s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:38,2019-10-29 14:49:41,2.821s,PASSED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.120,,,2019-10-29 14:49:41,2019-10-29 14:49:57,15.747s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-29 14:49:41,2019-10-29 14:49:46,5.007s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-29 14:49:46,2019-10-29 14:49:48,2.008s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:48,2019-10-29 14:49:51,2.737s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/span_Delete""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:51,2019-10-29 14:49:54,2.906s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/button_Yes""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:54,2019-10-29 14:49:57,2.764s,PASSED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.120,,,2019-10-29 14:49:57,2019-10-29 14:50:02,5.753s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.120,,,2019-10-29 14:49:57,2019-10-29 14:50:00,2.741s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.120,,,2019-10-29 14:50:00,2019-10-29 14:50:02,2.722s,PASSED
