Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Chrome 77.0.3865.90,,,2019-10-14 11:53:16,2019-10-14 11:57:10,3m - 54.156s,INCOMPLETE
,,,,,,,
Test Cases/Test Scenarios/Modules/Login/GSM Login,Chrome 77.0.3865.90,,,2019-10-14 11:53:17,2019-10-14 11:54:21,1m - 4.623s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-14 11:53:17,2019-10-14 11:53:29,12.164s,PASSED
navigateToUrl(url),Chrome 77.0.3865.90,,,2019-10-14 11:53:29,2019-10-14 11:53:36,6.095s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-14 11:53:36,2019-10-14 11:53:42,6.152s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.90,,,2019-10-14 11:53:42,2019-10-14 11:53:50,8.089s,PASSED
delay(3),Chrome 77.0.3865.90,,,2019-10-14 11:53:50,2019-10-14 11:53:53,3.041s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Chrome 77.0.3865.90,,,2019-10-14 11:53:53,2019-10-14 11:53:59,6.642s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-14 11:53:59,2019-10-14 11:54:01,2.005s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), password)",Chrome 77.0.3865.90,,,2019-10-14 11:54:01,2019-10-14 11:54:08,6.377s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.90,,,2019-10-14 11:54:08,2019-10-14 11:54:12,4.243s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-14 11:54:12,2019-10-14 11:54:17,5.004s,PASSED
"verifyElementText(findTestObject(""GSM Login/div_Welcome Sankaran""), ""Welcome, Sankaran"")",Chrome 77.0.3865.90,,,2019-10-14 11:54:17,2019-10-14 11:54:21,4.179s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Create Offer,Chrome 77.0.3865.90,,,2019-10-14 11:54:21,2019-10-14 11:55:59,1m - 37.977s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.90,,,2019-10-14 11:54:22,2019-10-14 11:54:26,4.201s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-14 11:54:26,2019-10-14 11:54:30,4.269s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.90,,,2019-10-14 11:54:30,2019-10-14 11:54:34,4.224s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer Name_name""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-14 11:54:34,2019-10-14 11:54:41,6.311s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-14 11:54:41,2019-10-14 11:54:45,4.219s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Offer Description_description""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-14 11:54:45,2019-10-14 11:54:51,6.279s,PASSED
