Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer,Chrome 77.0.3865.120,,,2019-10-29 14:29:29,2019-10-29 14:30:22,53.207s,FAILED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.120,,,2019-10-29 14:29:29,2019-10-29 14:29:32,2.558s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-29 14:29:32,2019-10-29 14:29:37,4.719s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.120,,,2019-10-29 14:29:37,2019-10-29 14:29:44,7.572s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/input_Offer Name_name""), ""abc"")",Chrome 77.0.3865.120,,,2019-10-29 14:29:44,2019-10-29 14:29:51,6.880s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-29 14:29:51,2019-10-29 14:30:22,31.139s,FAILED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.120,,,2019-10-29 14:30:22,2019-10-29 14:31:23,1m - 1.125s,FAILED
delay(5),Chrome 77.0.3865.120,,,2019-10-29 14:30:22,2019-10-29 14:30:27,5.017s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-29 14:30:27,2019-10-29 14:30:30,2.701s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.120,,,2019-10-29 14:30:30,2019-10-29 14:30:37,6.516s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.120,,,2019-10-29 14:30:37,2019-10-29 14:31:23,46.582s,FAILED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.120,,,2019-10-29 14:31:23,2019-10-29 14:32:20,56.399s,FAILED
delay(5),Chrome 77.0.3865.120,,,2019-10-29 14:31:24,2019-10-29 14:31:29,5.006s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-29 14:31:29,2019-10-29 14:31:31,2.005s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/Content Management/OFFERS/Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.120,,,2019-10-29 14:31:31,2019-10-29 14:32:20,49.082s,FAILED
,,,,,,,
Test Cases/UI Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.120,,,2019-10-29 14:32:20,2019-10-29 14:32:26,5.886s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.120,,,2019-10-29 14:32:20,2019-10-29 14:32:23,2.611s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.120,,,2019-10-29 14:32:23,2019-10-29 14:32:26,2.912s,PASSED
