Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Title_title""), Title)",Chrome 77.0.3865.120,,,2019-10-21 11:18:21,2019-10-21 11:18:21,0.062s,PASSED
,,,,,,,
Test Cases/Para,Chrome 77.0.3865.120,,,2019-10-21 11:18:22,2019-10-21 11:20:01,1m - 39.425s,ERROR
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-21 11:18:22,2019-10-21 11:18:34,12.156s,PASSED
navigateToUrl(url),Chrome 77.0.3865.120,,,2019-10-21 11:18:34,2019-10-21 11:18:39,5.747s,PASSED
"click(findTestObject(""Object Repository/Para/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-21 11:18:39,2019-10-21 11:18:49,9.616s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_GSM Login/input_Email Address_email""), un)",Chrome 77.0.3865.120,,,2019-10-21 11:18:49,2019-10-21 11:18:56,6.504s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_GSM Login/input_Password_password""), pw)",Chrome 77.0.3865.120,,,2019-10-21 11:18:56,2019-10-21 11:19:02,6.345s,PASSED
"click(findTestObject(""Object Repository/Para/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:02,2019-10-21 11:19:06,4.223s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Dashboard/div_Content""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:06,2019-10-21 11:19:16,10.160s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Templates/a_Offers""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:16,2019-10-21 11:19:21,4.228s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_New Offer""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:21,2019-10-21 11:19:25,4.266s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Offer Name_name""), OfferName)",Chrome 77.0.3865.120,,,2019-10-21 11:19:25,2019-10-21 11:19:31,6.334s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:31,2019-10-21 11:19:35,4.255s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Offer Description_description""), OfferDescription)",Chrome 77.0.3865.120,,,2019-10-21 11:19:35,2019-10-21 11:19:42,6.297s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/input_Objects set to expire will be automatically archived_expiration""), ""10/25/2019"")",Chrome 77.0.3865.120,,,2019-10-21 11:19:42,2019-10-21 11:19:48,6.477s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Select""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:48,2019-10-21 11:19:52,4.221s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/a_English (US)""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:52,2019-10-21 11:19:57,4.245s,PASSED
"click(findTestObject(""Object Repository/Para/Page_Offers/button_Next""))",Chrome 77.0.3865.120,,,2019-10-21 11:19:57,2019-10-21 11:20:01,4.262s,PASSED
"setText(findTestObject(""Object Repository/Para/Page_Offers/textarea_Title_title""), Title)",Chrome 77.0.3865.120,,,2019-10-21 11:20:01,2019-10-21 11:20:01,0.062s,PASSED
