Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Firefox 69.0,,,2019-10-14 12:04:29,2019-10-14 12:04:31,2.004s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Firefox 69.0,,,2019-10-14 12:04:31,2019-10-14 12:04:35,4.389s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Firefox 69.0,,,2019-10-14 12:04:35,2019-10-14 12:04:40,4.437s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Firefox 69.0,,,2019-10-14 12:04:40,2019-10-14 12:05:00,20.386s,PASSED
delay(5),Firefox 69.0,,,2019-10-14 12:04:40,2019-10-14 12:04:45,5.002s,PASSED
delay(2),Firefox 69.0,,,2019-10-14 12:04:45,2019-10-14 12:04:47,2.002s,PASSED
"click(findTestObject(""Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Firefox 69.0,,,2019-10-14 12:04:47,2019-10-14 12:04:51,4.398s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/span_Delete""))",Firefox 69.0,,,2019-10-14 12:04:51,2019-10-14 12:04:56,4.348s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Firefox 69.0,,,2019-10-14 12:04:56,2019-10-14 12:05:00,4.383s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Firefox 69.0,,,2019-10-14 12:05:00,2019-10-14 12:05:09,9.054s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Firefox 69.0,,,2019-10-14 12:05:00,2019-10-14 12:05:05,4.303s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Firefox 69.0,,,2019-10-14 12:05:05,2019-10-14 12:05:09,4.453s,PASSED
