Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 15:49:44,2019-10-11 15:49:48,4.241s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Content Management/Delete Offer,Chrome 77.0.3865.90,,,2019-10-11 15:49:48,2019-10-11 15:50:08,20.009s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 15:49:48,2019-10-11 15:49:53,5.002s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 15:49:53,2019-10-11 15:49:55,2.003s,PASSED
"click(findTestObject(""Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.90,,,2019-10-11 15:49:55,2019-10-11 15:50:00,4.244s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/span_Delete""))",Chrome 77.0.3865.90,,,2019-10-11 15:50:00,2019-10-11 15:50:04,4.188s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 77.0.3865.90,,,2019-10-11 15:50:04,2019-10-11 15:50:08,4.293s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Logout/GSM Logout,Chrome 77.0.3865.90,,,2019-10-11 15:50:08,2019-10-11 15:50:17,8.887s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.90,,,2019-10-11 15:50:08,2019-10-11 15:50:13,4.215s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.90,,,2019-10-11 15:50:13,2019-10-11 15:50:17,4.265s,PASSED
