Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestRail1,Chrome 77.0.3865.120,,,2019-10-24 16:51:11,2019-10-24 16:52:18,1m - 7.583s,INCOMPLETE
,,,,,,,
Test Cases/TestRail/GSM Login,Chrome 77.0.3865.120,,,2019-10-24 16:51:11,2019-10-24 16:52:18,1m - 7.056s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-24 16:51:12,2019-10-24 16:51:23,11.253s,PASSED
navigateToUrl(url),Chrome 77.0.3865.120,,,2019-10-24 16:51:23,2019-10-24 16:51:29,6.248s,PASSED
maximizeWindow(),Chrome 77.0.3865.120,,,2019-10-24 16:51:29,2019-10-24 16:51:36,6.549s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.120,,,2019-10-24 16:51:36,2019-10-24 16:51:44,8.414s,PASSED
delay(3),Chrome 77.0.3865.120,,,2019-10-24 16:51:44,2019-10-24 16:51:47,3.037s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/input_Email Address_email""), username)",Chrome 77.0.3865.120,,,2019-10-24 16:51:47,2019-10-24 16:51:54,6.606s,PASSED
delay(2),Chrome 77.0.3865.120,,,2019-10-24 16:51:54,2019-10-24 16:51:56,2.004s,PASSED
"setText(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/input_Password_password""), password)",Chrome 77.0.3865.120,,,2019-10-24 16:51:56,2019-10-24 16:52:02,6.399s,PASSED
"click(findTestObject(""UI Test Scenarios/Modules/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.120,,,2019-10-24 16:52:02,2019-10-24 16:52:07,4.286s,PASSED
delay(5),Chrome 77.0.3865.120,,,2019-10-24 16:52:07,2019-10-24 16:52:12,5.008s,PASSED
"verifyElementText(findTestObject(""UI Test Scenarios/Modules/GSM Login/div_Welcome Sankaran""), ""Welcome, Sankaran"")",Chrome 77.0.3865.120,,,2019-10-24 16:52:12,2019-10-24 16:52:18,6.746s,PASSED
