Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 77.0.3865.90,,,2019-10-14 11:38:44,2019-10-14 11:38:48,4.251s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.90,,,2019-10-14 11:38:48,2019-10-14 11:39:29,41.285s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-14 11:38:48,2019-10-14 11:38:53,5.003s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-14 11:38:53,2019-10-14 11:38:57,4.226s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.90,,,2019-10-14 11:38:57,2019-10-14 11:39:02,4.261s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:02,2019-10-14 11:39:06,4.315s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/input_Aquisition_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:06,2019-10-14 11:39:13,6.726s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:13,2019-10-14 11:39:17,4.250s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-14 11:39:17,2019-10-14 11:39:19,2.004s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:19,2019-10-14 11:39:25,5.817s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:25,2019-10-14 11:39:29,4.271s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.90,,,2019-10-14 11:39:29,2019-10-14 11:39:49,20.128s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-14 11:39:29,2019-10-14 11:39:34,5.003s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-14 11:39:34,2019-10-14 11:39:36,2.003s,PASSED
"click(findTestObject(""Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:36,2019-10-14 11:39:41,4.245s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/span_Delete""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:41,2019-10-14 11:39:45,4.255s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:45,2019-10-14 11:39:49,4.296s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.90,,,2019-10-14 11:39:49,2019-10-14 11:39:58,9.032s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:50,2019-10-14 11:39:54,4.369s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.90,,,2019-10-14 11:39:54,2019-10-14 11:39:58,4.275s,PASSED
