Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:05,2019-10-11 18:52:09,4.348s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.90,,,2019-10-11 18:52:09,2019-10-11 18:52:50,41.343s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 18:52:09,2019-10-11 18:52:14,5.003s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:14,2019-10-11 18:52:19,4.437s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:19,2019-10-11 18:52:23,4.351s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:23,2019-10-11 18:52:27,4.392s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/input_Aquisition_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:27,2019-10-11 18:52:34,6.855s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:34,2019-10-11 18:52:39,4.324s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 18:52:39,2019-10-11 18:52:41,2.005s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:41,2019-10-11 18:52:46,5.311s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:46,2019-10-11 18:52:50,4.378s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.90,,,2019-10-11 18:52:50,2019-10-11 18:53:11,20.398s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 18:52:50,2019-10-11 18:52:55,5.005s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 18:52:55,2019-10-11 18:52:57,2.005s,PASSED
"click(findTestObject(""Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.90,,,2019-10-11 18:52:57,2019-10-11 18:53:02,4.459s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/span_Delete""))",Chrome 77.0.3865.90,,,2019-10-11 18:53:02,2019-10-11 18:53:06,4.311s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 77.0.3865.90,,,2019-10-11 18:53:06,2019-10-11 18:53:11,4.387s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.90,,,2019-10-11 18:53:11,2019-10-11 18:53:20,8.900s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.90,,,2019-10-11 18:53:11,2019-10-11 18:53:15,4.248s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.90,,,2019-10-11 18:53:15,2019-10-11 18:53:20,4.401s,PASSED
