Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Title_title""), ""a"")",Chrome 77.0.3865.90,,,2019-10-11 18:26:44,2019-10-11 18:26:53,9.609s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_1""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 18:26:53,2019-10-11 18:26:59,6.338s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab_1""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 18:26:59,2019-10-11 18:27:06,6.457s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Subtitle_subtitle""), ""a"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:06,2019-10-11 18:27:12,6.389s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_2""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:12,2019-10-11 18:27:19,6.375s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab_2""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:19,2019-10-11 18:27:25,6.483s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Body_body""), ""a"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:25,2019-10-11 18:27:32,6.376s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_3""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:32,2019-10-11 18:27:38,6.350s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab_3""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:38,2019-10-11 18:27:44,6.413s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer_offer""), ""123"")",Chrome 77.0.3865.90,,,2019-10-11 18:27:44,2019-10-11 18:27:51,6.597s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select_1""))",Chrome 77.0.3865.90,,,2019-10-11 18:27:51,2019-10-11 18:27:55,4.289s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_No Expiration Date""))",Chrome 77.0.3865.90,,,2019-10-11 18:27:55,2019-10-11 18:28:00,4.380s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Terms  Conditions_termsAndConditions""), ""a"")",Chrome 77.0.3865.90,,,2019-10-11 18:28:00,2019-10-11 18:28:06,6.395s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_4""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 18:28:06,2019-10-11 18:28:12,6.339s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab_4""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 18:28:12,2019-10-11 18:28:19,6.431s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Create""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:19,2019-10-11 18:28:23,4.407s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Edit Offer,Chrome 77.0.3865.90,,,2019-10-11 18:28:23,2019-10-11 18:29:04,41.213s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 18:28:23,2019-10-11 18:28:28,5.002s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:28,2019-10-11 18:28:33,4.417s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/a_abc""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:33,2019-10-11 18:28:37,4.376s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Edit""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:37,2019-10-11 18:28:41,4.241s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/input_Aquisition_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:41,2019-10-11 18:28:48,6.854s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:48,2019-10-11 18:28:53,4.293s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 18:28:53,2019-10-11 18:28:55,2.011s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 18:28:55,2019-10-11 18:29:00,5.370s,PASSED
"click(findTestObject(""Object Repository/Edit Offer/Page_Offers/button_Yes Make Active""))",Chrome 77.0.3865.90,,,2019-10-11 18:29:00,2019-10-11 18:29:04,4.390s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Content Management/OFFERS/Delete Offer,Chrome 77.0.3865.90,,,2019-10-11 18:29:04,2019-10-11 18:29:25,20.469s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-10-11 18:29:05,2019-10-11 18:29:10,5.006s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-11 18:29:10,2019-10-11 18:29:12,2.003s,PASSED
"click(findTestObject(""Delete Offer/Page_Offers/div_Most Recent Uploads_library-table-checkbox no-label checkbox""))",Chrome 77.0.3865.90,,,2019-10-11 18:29:12,2019-10-11 18:29:16,4.489s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/span_Delete""))",Chrome 77.0.3865.90,,,2019-10-11 18:29:16,2019-10-11 18:29:20,4.324s,PASSED
"click(findTestObject(""Object Repository/Delete Offer/Page_Offers/button_Yes""))",Chrome 77.0.3865.90,,,2019-10-11 18:29:20,2019-10-11 18:29:25,4.380s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Modules/Logout/GSM Logout,Chrome 77.0.3865.90,,,2019-10-11 18:29:25,2019-10-11 18:29:34,8.850s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Help_user-panel-dropdown-4""))",Chrome 77.0.3865.90,,,2019-10-11 18:29:25,2019-10-11 18:29:29,4.233s,PASSED
"click(findTestObject(""GSM Logout/Page_Templates/a_Log Out""))",Chrome 77.0.3865.90,,,2019-10-11 18:29:29,2019-10-11 18:29:34,4.393s,PASSED
